number of characters,length of case,case,expected value
4,6,[3. 0. 3. 3. 2. 2.],4104.0
4,6,[3. 0. 3. 3. 2. 3.],4108.0
4,6,[3. 0. 3. 3. 3. 0.],4120.0
4,6,[3. 0. 3. 3. 3. 1.],4108.0
4,6,[3. 0. 3. 3. 3. 2.],4108.0
4,6,[3. 0. 3. 3. 3. 3.],4112.0
4,6,[3. 1. 0. 0. 0. 0.],4096.0
4,6,[3. 1. 0. 0. 0. 1.],4096.0
4,6,[3. 1. 0. 0. 0. 2.],4096.0
4,6,[3. 1. 0. 0. 0. 3.],4100.0
4,6,[3. 1. 0. 0. 1. 0.],4096.0
4,6,[3. 1. 0. 0. 1. 1.],4096.0
4,6,[3. 1. 0. 0. 1. 2.],4096.0
4,6,[3. 1. 0. 0. 1. 3.],4100.0
4,6,[3. 1. 0. 0. 2. 0.],4096.0
4,6,[3. 1. 0. 0. 2. 1.],4096.0
4,6,[3. 1. 0. 0. 2. 2.],4096.0
4,6,[3. 1. 0. 0. 2. 3.],4100.0
4,6,[3. 1. 0. 0. 3. 0.],4100.0
4,6,[3. 1. 0. 0. 3. 1.],4112.0
4,6,[3. 1. 0. 0. 3. 2.],4100.0
4,6,[3. 1. 0. 0. 3. 3.],4104.0
4,6,[3. 1. 0. 1. 0. 0.],4096.0
4,6,[3. 1. 0. 1. 0. 1.],4096.0
4,6,[3. 1. 0. 1. 0. 2.],4096.0
4,6,[3. 1. 0. 1. 0. 3.],4100.0
4,6,[3. 1. 0. 1. 1. 0.],4096.0
4,6,[3. 1. 0. 1. 1. 1.],4096.0
4,6,[3. 1. 0. 1. 1. 2.],4096.0
4,6,[3. 1. 0. 1. 1. 3.],4100.0
4,6,[3. 1. 0. 1. 2. 0.],4096.0
4,6,[3. 1. 0. 1. 2. 1.],4096.0
4,6,[3. 1. 0. 1. 2. 2.],4096.0
4,6,[3. 1. 0. 1. 2. 3.],4100.0
4,6,[3. 1. 0. 1. 3. 0.],4100.0
4,6,[3. 1. 0. 1. 3. 1.],4112.0
4,6,[3. 1. 0. 1. 3. 2.],4100.0
4,6,[3. 1. 0. 1. 3. 3.],4104.0
4,6,[3. 1. 0. 2. 0. 0.],4096.0
4,6,[3. 1. 0. 2. 0. 1.],4096.0
4,6,[3. 1. 0. 2. 0. 2.],4096.0
4,6,[3. 1. 0. 2. 0. 3.],4100.0
4,6,[3. 1. 0. 2. 1. 0.],4096.0
4,6,[3. 1. 0. 2. 1. 1.],4096.0
4,6,[3. 1. 0. 2. 1. 2.],4096.0
4,6,[3. 1. 0. 2. 1. 3.],4100.0
4,6,[3. 1. 0. 2. 2. 0.],4096.0
4,6,[3. 1. 0. 2. 2. 1.],4096.0
4,6,[3. 1. 0. 2. 2. 2.],4096.0
4,6,[3. 1. 0. 2. 2. 3.],4100.0
4,6,[3. 1. 0. 2. 3. 0.],4100.0
4,6,[3. 1. 0. 2. 3. 1.],4112.0
4,6,[3. 1. 0. 2. 3. 2.],4100.0
4,6,[3. 1. 0. 2. 3. 3.],4104.0
4,6,[3. 1. 0. 3. 0. 0.],4100.0
4,6,[3. 1. 0. 3. 0. 1.],4100.0
4,6,[3. 1. 0. 3. 0. 2.],4100.0
4,6,[3. 1. 0. 3. 0. 3.],4104.0
4,6,[3. 1. 0. 3. 1. 0.],4160.0
4,6,[3. 1. 0. 3. 1. 1.],4112.0
4,6,[3. 1. 0. 3. 1. 2.],4112.0
4,6,[3. 1. 0. 3. 1. 3.],4116.0
4,6,[3. 1. 0. 3. 2. 0.],4100.0
4,6,[3. 1. 0. 3. 2. 1.],4100.0
4,6,[3. 1. 0. 3. 2. 2.],4100.0
4,6,[3. 1. 0. 3. 2. 3.],4104.0
4,6,[3. 1. 0. 3. 3. 0.],4104.0
4,6,[3. 1. 0. 3. 3. 1.],4116.0
4,6,[3. 1. 0. 3. 3. 2.],4104.0
4,6,[3. 1. 0. 3. 3. 3.],4108.0
4,6,[3. 1. 1. 0. 0. 0.],4096.0
4,6,[3. 1. 1. 0. 0. 1.],4096.0
4,6,[3. 1. 1. 0. 0. 2.],4096.0
4,6,[3. 1. 1. 0. 0. 3.],4100.0
4,6,[3. 1. 1. 0. 1. 0.],4096.0
4,6,[3. 1. 1. 0. 1. 1.],4096.0
4,6,[3. 1. 1. 0. 1. 2.],4096.0
4,6,[3. 1. 1. 0. 1. 3.],4100.0
4,6,[3. 1. 1. 0. 2. 0.],4096.0
4,6,[3. 1. 1. 0. 2. 1.],4096.0
4,6,[3. 1. 1. 0. 2. 2.],4096.0
4,6,[3. 1. 1. 0. 2. 3.],4100.0
4,6,[3. 1. 1. 0. 3. 0.],4100.0
4,6,[3. 1. 1. 0. 3. 1.],4112.0
4,6,[3. 1. 1. 0. 3. 2.],4100.0
4,6,[3. 1. 1. 0. 3. 3.],4104.0
4,6,[3. 1. 1. 1. 0. 0.],4096.0
4,6,[3. 1. 1. 1. 0. 1.],4096.0
4,6,[3. 1. 1. 1. 0. 2.],4096.0
4,6,[3. 1. 1. 1. 0. 3.],4100.0
4,6,[3. 1. 1. 1. 1. 0.],4096.0
4,6,[3. 1. 1. 1. 1. 1.],4096.0
4,6,[3. 1. 1. 1. 1. 2.],4096.0
4,6,[3. 1. 1. 1. 1. 3.],4100.0
4,6,[3. 1. 1. 1. 2. 0.],4096.0
4,6,[3. 1. 1. 1. 2. 1.],4096.0
4,6,[3. 1. 1. 1. 2. 2.],4096.0
4,6,[3. 1. 1. 1. 2. 3.],4100.0
4,6,[3. 1. 1. 1. 3. 0.],4100.0
4,6,[3. 1. 1. 1. 3. 1.],4112.0
4,6,[3. 1. 1. 1. 3. 2.],4100.0
4,6,[3. 1. 1. 1. 3. 3.],4104.0
4,6,[3. 1. 1. 2. 0. 0.],4096.0
4,6,[3. 1. 1. 2. 0. 1.],4096.0
4,6,[3. 1. 1. 2. 0. 2.],4096.0
4,6,[3. 1. 1. 2. 0. 3.],4100.0
4,6,[3. 1. 1. 2. 1. 0.],4096.0
4,6,[3. 1. 1. 2. 1. 1.],4096.0
4,6,[3. 1. 1. 2. 1. 2.],4096.0
4,6,[3. 1. 1. 2. 1. 3.],4100.0
4,6,[3. 1. 1. 2. 2. 0.],4096.0
4,6,[3. 1. 1. 2. 2. 1.],4096.0
4,6,[3. 1. 1. 2. 2. 2.],4096.0
4,6,[3. 1. 1. 2. 2. 3.],4100.0
4,6,[3. 1. 1. 2. 3. 0.],4100.0
4,6,[3. 1. 1. 2. 3. 1.],4112.0
4,6,[3. 1. 1. 2. 3. 2.],4100.0
4,6,[3. 1. 1. 2. 3. 3.],4104.0
4,6,[3. 1. 1. 3. 0. 0.],4100.0
4,6,[3. 1. 1. 3. 0. 1.],4100.0
4,6,[3. 1. 1. 3. 0. 2.],4100.0
4,6,[3. 1. 1. 3. 0. 3.],4104.0
4,6,[3. 1. 1. 3. 1. 0.],4112.0
4,6,[3. 1. 1. 3. 1. 1.],4160.0
4,6,[3. 1. 1. 3. 1. 2.],4112.0
4,6,[3. 1. 1. 3. 1. 3.],4116.0
4,6,[3. 1. 1. 3. 2. 0.],4100.0
4,6,[3. 1. 1. 3. 2. 1.],4100.0
4,6,[3. 1. 1. 3. 2. 2.],4100.0
4,6,[3. 1. 1. 3. 2. 3.],4104.0
4,6,[3. 1. 1. 3. 3. 0.],4104.0
4,6,[3. 1. 1. 3. 3. 1.],4116.0
4,6,[3. 1. 1. 3. 3. 2.],4104.0
4,6,[3. 1. 1. 3. 3. 3.],4108.0
4,6,[3. 1. 2. 0. 0. 0.],4096.0
4,6,[3. 1. 2. 0. 0. 1.],4096.0
4,6,[3. 1. 2. 0. 0. 2.],4096.0
4,6,[3. 1. 2. 0. 0. 3.],4100.0
4,6,[3. 1. 2. 0. 1. 0.],4096.0
4,6,[3. 1. 2. 0. 1. 1.],4096.0
4,6,[3. 1. 2. 0. 1. 2.],4096.0
4,6,[3. 1. 2. 0. 1. 3.],4100.0
4,6,[3. 1. 2. 0. 2. 0.],4096.0
4,6,[3. 1. 2. 0. 2. 1.],4096.0
4,6,[3. 1. 2. 0. 2. 2.],4096.0
4,6,[3. 1. 2. 0. 2. 3.],4100.0
4,6,[3. 1. 2. 0. 3. 0.],4100.0
4,6,[3. 1. 2. 0. 3. 1.],4112.0
4,6,[3. 1. 2. 0. 3. 2.],4100.0
4,6,[3. 1. 2. 0. 3. 3.],4104.0
4,6,[3. 1. 2. 1. 0. 0.],4096.0
4,6,[3. 1. 2. 1. 0. 1.],4096.0
4,6,[3. 1. 2. 1. 0. 2.],4096.0
4,6,[3. 1. 2. 1. 0. 3.],4100.0
4,6,[3. 1. 2. 1. 1. 0.],4096.0
4,6,[3. 1. 2. 1. 1. 1.],4096.0
4,6,[3. 1. 2. 1. 1. 2.],4096.0
4,6,[3. 1. 2. 1. 1. 3.],4100.0
4,6,[3. 1. 2. 1. 2. 0.],4096.0
4,6,[3. 1. 2. 1. 2. 1.],4096.0
4,6,[3. 1. 2. 1. 2. 2.],4096.0
4,6,[3. 1. 2. 1. 2. 3.],4100.0
4,6,[3. 1. 2. 1. 3. 0.],4100.0
4,6,[3. 1. 2. 1. 3. 1.],4112.0
4,6,[3. 1. 2. 1. 3. 2.],4100.0
4,6,[3. 1. 2. 1. 3. 3.],4104.0
4,6,[3. 1. 2. 2. 0. 0.],4096.0
4,6,[3. 1. 2. 2. 0. 1.],4096.0
4,6,[3. 1. 2. 2. 0. 2.],4096.0
4,6,[3. 1. 2. 2. 0. 3.],4100.0
4,6,[3. 1. 2. 2. 1. 0.],4096.0
4,6,[3. 1. 2. 2. 1. 1.],4096.0
4,6,[3. 1. 2. 2. 1. 2.],4096.0
4,6,[3. 1. 2. 2. 1. 3.],4100.0
4,6,[3. 1. 2. 2. 2. 0.],4096.0
4,6,[3. 1. 2. 2. 2. 1.],4096.0
4,6,[3. 1. 2. 2. 2. 2.],4096.0
4,6,[3. 1. 2. 2. 2. 3.],4100.0
4,6,[3. 1. 2. 2. 3. 0.],4100.0
4,6,[3. 1. 2. 2. 3. 1.],4112.0
4,6,[3. 1. 2. 2. 3. 2.],4100.0
4,6,[3. 1. 2. 2. 3. 3.],4104.0
4,6,[3. 1. 2. 3. 0. 0.],4100.0
4,6,[3. 1. 2. 3. 0. 1.],4100.0
4,6,[3. 1. 2. 3. 0. 2.],4100.0
4,6,[3. 1. 2. 3. 0. 3.],4104.0
4,6,[3. 1. 2. 3. 1. 0.],4112.0
4,6,[3. 1. 2. 3. 1. 1.],4112.0
4,6,[3. 1. 2. 3. 1. 2.],4160.0
4,6,[3. 1. 2. 3. 1. 3.],4116.0
4,6,[3. 1. 2. 3. 2. 0.],4100.0
4,6,[3. 1. 2. 3. 2. 1.],4100.0
4,6,[3. 1. 2. 3. 2. 2.],4100.0
4,6,[3. 1. 2. 3. 2. 3.],4104.0
4,6,[3. 1. 2. 3. 3. 0.],4104.0
4,6,[3. 1. 2. 3. 3. 1.],4116.0
4,6,[3. 1. 2. 3. 3. 2.],4104.0
4,6,[3. 1. 2. 3. 3. 3.],4108.0
4,6,[3. 1. 3. 0. 0. 0.],4100.0
4,6,[3. 1. 3. 0. 0. 1.],4100.0
4,6,[3. 1. 3. 0. 0. 2.],4100.0
4,6,[3. 1. 3. 0. 0. 3.],4104.0
4,6,[3. 1. 3. 0. 1. 0.],4100.0
4,6,[3. 1. 3. 0. 1. 1.],4100.0
4,6,[3. 1. 3. 0. 1. 2.],4100.0
4,6,[3. 1. 3. 0. 1. 3.],4104.0
4,6,[3. 1. 3. 0. 2. 0.],4100.0
4,6,[3. 1. 3. 0. 2. 1.],4100.0
4,6,[3. 1. 3. 0. 2. 2.],4100.0
4,6,[3. 1. 3. 0. 2. 3.],4104.0
4,6,[3. 1. 3. 0. 3. 0.],4104.0
4,6,[3. 1. 3. 0. 3. 1.],4116.0
4,6,[3. 1. 3. 0. 3. 2.],4104.0
4,6,[3. 1. 3. 0. 3. 3.],4108.0
4,6,[3. 1. 3. 1. 0. 0.],4112.0
4,6,[3. 1. 3. 1. 0. 1.],4112.0
4,6,[3. 1. 3. 1. 0. 2.],4112.0
4,6,[3. 1. 3. 1. 0. 3.],4116.0
4,6,[3. 1. 3. 1. 1. 0.],4112.0
4,6,[3. 1. 3. 1. 1. 1.],4112.0
4,6,[3. 1. 3. 1. 1. 2.],4112.0
4,6,[3. 1. 3. 1. 1. 3.],4116.0
4,6,[3. 1. 3. 1. 2. 0.],4112.0
4,6,[3. 1. 3. 1. 2. 1.],4112.0
4,6,[3. 1. 3. 1. 2. 2.],4112.0
4,6,[3. 1. 3. 1. 2. 3.],4116.0
4,6,[3. 1. 3. 1. 3. 0.],4164.0
4,6,[3. 1. 3. 1. 3. 1.],4368.0
4,6,[3. 1. 3. 1. 3. 2.],4164.0
4,6,[3. 1. 3. 1. 3. 3.],4168.0
4,6,[3. 1. 3. 2. 0. 0.],4100.0
4,6,[3. 1. 3. 2. 0. 1.],4100.0
4,6,[3. 1. 3. 2. 0. 2.],4100.0
4,6,[3. 1. 3. 2. 0. 3.],4104.0
4,6,[3. 1. 3. 2. 1. 0.],4100.0
4,6,[3. 1. 3. 2. 1. 1.],4100.0
4,6,[3. 1. 3. 2. 1. 2.],4100.0
4,6,[3. 1. 3. 2. 1. 3.],4104.0
4,6,[3. 1. 3. 2. 2. 0.],4100.0
4,6,[3. 1. 3. 2. 2. 1.],4100.0
4,6,[3. 1. 3. 2. 2. 2.],4100.0
4,6,[3. 1. 3. 2. 2. 3.],4104.0
4,6,[3. 1. 3. 2. 3. 0.],4104.0
4,6,[3. 1. 3. 2. 3. 1.],4116.0
4,6,[3. 1. 3. 2. 3. 2.],4104.0
4,6,[3. 1. 3. 2. 3. 3.],4108.0
4,6,[3. 1. 3. 3. 0. 0.],4104.0
4,6,[3. 1. 3. 3. 0. 1.],4104.0
4,6,[3. 1. 3. 3. 0. 2.],4104.0
4,6,[3. 1. 3. 3. 0. 3.],4108.0
4,6,[3. 1. 3. 3. 1. 0.],4116.0
4,6,[3. 1. 3. 3. 1. 1.],4116.0
4,6,[3. 1. 3. 3. 1. 2.],4116.0
4,6,[3. 1. 3. 3. 1. 3.],4168.0
4,6,[3. 1. 3. 3. 2. 0.],4104.0
4,6,[3. 1. 3. 3. 2. 1.],4104.0
4,6,[3. 1. 3. 3. 2. 2.],4104.0
4,6,[3. 1. 3. 3. 2. 3.],4108.0
4,6,[3. 1. 3. 3. 3. 0.],4108.0
4,6,[3. 1. 3. 3. 3. 1.],4120.0
4,6,[3. 1. 3. 3. 3. 2.],4108.0
4,6,[3. 1. 3. 3. 3. 3.],4112.0
4,6,[3. 2. 0. 0. 0. 0.],4096.0
4,6,[3. 2. 0. 0. 0. 1.],4096.0
4,6,[3. 2. 0. 0. 0. 2.],4096.0
4,6,[3. 2. 0. 0. 0. 3.],4100.0
4,6,[3. 2. 0. 0. 1. 0.],4096.0
4,6,[3. 2. 0. 0. 1. 1.],4096.0
4,6,[3. 2. 0. 0. 1. 2.],4096.0
4,6,[3. 2. 0. 0. 1. 3.],4100.0
4,6,[3. 2. 0. 0. 2. 0.],4096.0
4,6,[3. 2. 0. 0. 2. 1.],4096.0
4,6,[3. 2. 0. 0. 2. 2.],4096.0
4,6,[3. 2. 0. 0. 2. 3.],4100.0
4,6,[3. 2. 0. 0. 3. 0.],4100.0
4,6,[3. 2. 0. 0. 3. 1.],4100.0
4,6,[3. 2. 0. 0. 3. 2.],4112.0
4,6,[3. 2. 0. 0. 3. 3.],4104.0
4,6,[3. 2. 0. 1. 0. 0.],4096.0
4,6,[3. 2. 0. 1. 0. 1.],4096.0
4,6,[3. 2. 0. 1. 0. 2.],4096.0
4,6,[3. 2. 0. 1. 0. 3.],4100.0
4,6,[3. 2. 0. 1. 1. 0.],4096.0
4,6,[3. 2. 0. 1. 1. 1.],4096.0
4,6,[3. 2. 0. 1. 1. 2.],4096.0
4,6,[3. 2. 0. 1. 1. 3.],4100.0
4,6,[3. 2. 0. 1. 2. 0.],4096.0
4,6,[3. 2. 0. 1. 2. 1.],4096.0
4,6,[3. 2. 0. 1. 2. 2.],4096.0
4,6,[3. 2. 0. 1. 2. 3.],4100.0
4,6,[3. 2. 0. 1. 3. 0.],4100.0
4,6,[3. 2. 0. 1. 3. 1.],4100.0
4,6,[3. 2. 0. 1. 3. 2.],4112.0
4,6,[3. 2. 0. 1. 3. 3.],4104.0
4,6,[3. 2. 0. 2. 0. 0.],4096.0
4,6,[3. 2. 0. 2. 0. 1.],4096.0
4,6,[3. 2. 0. 2. 0. 2.],4096.0
4,6,[3. 2. 0. 2. 0. 3.],4100.0
4,6,[3. 2. 0. 2. 1. 0.],4096.0
4,6,[3. 2. 0. 2. 1. 1.],4096.0
4,6,[3. 2. 0. 2. 1. 2.],4096.0
4,6,[3. 2. 0. 2. 1. 3.],4100.0
4,6,[3. 2. 0. 2. 2. 0.],4096.0
4,6,[3. 2. 0. 2. 2. 1.],4096.0
4,6,[3. 2. 0. 2. 2. 2.],4096.0
4,6,[3. 2. 0. 2. 2. 3.],4100.0
4,6,[3. 2. 0. 2. 3. 0.],4100.0
4,6,[3. 2. 0. 2. 3. 1.],4100.0
4,6,[3. 2. 0. 2. 3. 2.],4112.0
4,6,[3. 2. 0. 2. 3. 3.],4104.0
4,6,[3. 2. 0. 3. 0. 0.],4100.0
4,6,[3. 2. 0. 3. 0. 1.],4100.0
4,6,[3. 2. 0. 3. 0. 2.],4100.0
4,6,[3. 2. 0. 3. 0. 3.],4104.0
4,6,[3. 2. 0. 3. 1. 0.],4100.0
4,6,[3. 2. 0. 3. 1. 1.],4100.0
4,6,[3. 2. 0. 3. 1. 2.],4100.0
4,6,[3. 2. 0. 3. 1. 3.],4104.0
4,6,[3. 2. 0. 3. 2. 0.],4160.0
4,6,[3. 2. 0. 3. 2. 1.],4112.0
4,6,[3. 2. 0. 3. 2. 2.],4112.0
4,6,[3. 2. 0. 3. 2. 3.],4116.0
4,6,[3. 2. 0. 3. 3. 0.],4104.0
4,6,[3. 2. 0. 3. 3. 1.],4104.0
4,6,[3. 2. 0. 3. 3. 2.],4116.0
4,6,[3. 2. 0. 3. 3. 3.],4108.0
4,6,[3. 2. 1. 0. 0. 0.],4096.0
4,6,[3. 2. 1. 0. 0. 1.],4096.0
4,6,[3. 2. 1. 0. 0. 2.],4096.0
4,6,[3. 2. 1. 0. 0. 3.],4100.0
4,6,[3. 2. 1. 0. 1. 0.],4096.0
4,6,[3. 2. 1. 0. 1. 1.],4096.0
4,6,[3. 2. 1. 0. 1. 2.],4096.0
4,6,[3. 2. 1. 0. 1. 3.],4100.0
4,6,[3. 2. 1. 0. 2. 0.],4096.0
4,6,[3. 2. 1. 0. 2. 1.],4096.0
4,6,[3. 2. 1. 0. 2. 2.],4096.0
4,6,[3. 2. 1. 0. 2. 3.],4100.0
4,6,[3. 2. 1. 0. 3. 0.],4100.0
4,6,[3. 2. 1. 0. 3. 1.],4100.0
4,6,[3. 2. 1. 0. 3. 2.],4112.0
4,6,[3. 2. 1. 0. 3. 3.],4104.0
4,6,[3. 2. 1. 1. 0. 0.],4096.0
4,6,[3. 2. 1. 1. 0. 1.],4096.0
4,6,[3. 2. 1. 1. 0. 2.],4096.0
4,6,[3. 2. 1. 1. 0. 3.],4100.0
4,6,[3. 2. 1. 1. 1. 0.],4096.0
4,6,[3. 2. 1. 1. 1. 1.],4096.0
4,6,[3. 2. 1. 1. 1. 2.],4096.0
4,6,[3. 2. 1. 1. 1. 3.],4100.0
4,6,[3. 2. 1. 1. 2. 0.],4096.0
4,6,[3. 2. 1. 1. 2. 1.],4096.0
4,6,[3. 2. 1. 1. 2. 2.],4096.0
4,6,[3. 2. 1. 1. 2. 3.],4100.0
4,6,[3. 2. 1. 1. 3. 0.],4100.0
4,6,[3. 2. 1. 1. 3. 1.],4100.0
4,6,[3. 2. 1. 1. 3. 2.],4112.0
4,6,[3. 2. 1. 1. 3. 3.],4104.0
4,6,[3. 2. 1. 2. 0. 0.],4096.0
4,6,[3. 2. 1. 2. 0. 1.],4096.0
4,6,[3. 2. 1. 2. 0. 2.],4096.0
4,6,[3. 2. 1. 2. 0. 3.],4100.0
4,6,[3. 2. 1. 2. 1. 0.],4096.0
4,6,[3. 2. 1. 2. 1. 1.],4096.0
4,6,[3. 2. 1. 2. 1. 2.],4096.0
4,6,[3. 2. 1. 2. 1. 3.],4100.0
4,6,[3. 2. 1. 2. 2. 0.],4096.0
4,6,[3. 2. 1. 2. 2. 1.],4096.0
4,6,[3. 2. 1. 2. 2. 2.],4096.0
4,6,[3. 2. 1. 2. 2. 3.],4100.0
4,6,[3. 2. 1. 2. 3. 0.],4100.0
4,6,[3. 2. 1. 2. 3. 1.],4100.0
4,6,[3. 2. 1. 2. 3. 2.],4112.0
4,6,[3. 2. 1. 2. 3. 3.],4104.0
4,6,[3. 2. 1. 3. 0. 0.],4100.0
4,6,[3. 2. 1. 3. 0. 1.],4100.0
4,6,[3. 2. 1. 3. 0. 2.],4100.0
4,6,[3. 2. 1. 3. 0. 3.],4104.0
4,6,[3. 2. 1. 3. 1. 0.],4100.0
4,6,[3. 2. 1. 3. 1. 1.],4100.0
4,6,[3. 2. 1. 3. 1. 2.],4100.0
4,6,[3. 2. 1. 3. 1. 3.],4104.0
4,6,[3. 2. 1. 3. 2. 0.],4112.0
4,6,[3. 2. 1. 3. 2. 1.],4160.0
4,6,[3. 2. 1. 3. 2. 2.],4112.0
4,6,[3. 2. 1. 3. 2. 3.],4116.0
4,6,[3. 2. 1. 3. 3. 0.],4104.0
4,6,[3. 2. 1. 3. 3. 1.],4104.0
4,6,[3. 2. 1. 3. 3. 2.],4116.0
4,6,[3. 2. 1. 3. 3. 3.],4108.0
4,6,[3. 2. 2. 0. 0. 0.],4096.0
4,6,[3. 2. 2. 0. 0. 1.],4096.0
4,6,[3. 2. 2. 0. 0. 2.],4096.0
4,6,[3. 2. 2. 0. 0. 3.],4100.0
4,6,[3. 2. 2. 0. 1. 0.],4096.0
4,6,[3. 2. 2. 0. 1. 1.],4096.0
4,6,[3. 2. 2. 0. 1. 2.],4096.0
4,6,[3. 2. 2. 0. 1. 3.],4100.0
4,6,[3. 2. 2. 0. 2. 0.],4096.0
4,6,[3. 2. 2. 0. 2. 1.],4096.0
4,6,[3. 2. 2. 0. 2. 2.],4096.0
4,6,[3. 2. 2. 0. 2. 3.],4100.0
4,6,[3. 2. 2. 0. 3. 0.],4100.0
4,6,[3. 2. 2. 0. 3. 1.],4100.0
4,6,[3. 2. 2. 0. 3. 2.],4112.0
4,6,[3. 2. 2. 0. 3. 3.],4104.0
4,6,[3. 2. 2. 1. 0. 0.],4096.0
4,6,[3. 2. 2. 1. 0. 1.],4096.0
4,6,[3. 2. 2. 1. 0. 2.],4096.0
4,6,[3. 2. 2. 1. 0. 3.],4100.0
4,6,[3. 2. 2. 1. 1. 0.],4096.0
4,6,[3. 2. 2. 1. 1. 1.],4096.0
4,6,[3. 2. 2. 1. 1. 2.],4096.0
4,6,[3. 2. 2. 1. 1. 3.],4100.0
4,6,[3. 2. 2. 1. 2. 0.],4096.0
4,6,[3. 2. 2. 1. 2. 1.],4096.0
4,6,[3. 2. 2. 1. 2. 2.],4096.0
4,6,[3. 2. 2. 1. 2. 3.],4100.0
4,6,[3. 2. 2. 1. 3. 0.],4100.0
4,6,[3. 2. 2. 1. 3. 1.],4100.0
4,6,[3. 2. 2. 1. 3. 2.],4112.0
4,6,[3. 2. 2. 1. 3. 3.],4104.0
4,6,[3. 2. 2. 2. 0. 0.],4096.0
4,6,[3. 2. 2. 2. 0. 1.],4096.0
4,6,[3. 2. 2. 2. 0. 2.],4096.0
4,6,[3. 2. 2. 2. 0. 3.],4100.0
4,6,[3. 2. 2. 2. 1. 0.],4096.0
4,6,[3. 2. 2. 2. 1. 1.],4096.0
4,6,[3. 2. 2. 2. 1. 2.],4096.0
4,6,[3. 2. 2. 2. 1. 3.],4100.0
4,6,[3. 2. 2. 2. 2. 0.],4096.0
4,6,[3. 2. 2. 2. 2. 1.],4096.0
4,6,[3. 2. 2. 2. 2. 2.],4096.0
4,6,[3. 2. 2. 2. 2. 3.],4100.0
4,6,[3. 2. 2. 2. 3. 0.],4100.0
4,6,[3. 2. 2. 2. 3. 1.],4100.0
4,6,[3. 2. 2. 2. 3. 2.],4112.0
4,6,[3. 2. 2. 2. 3. 3.],4104.0
4,6,[3. 2. 2. 3. 0. 0.],4100.0
4,6,[3. 2. 2. 3. 0. 1.],4100.0
4,6,[3. 2. 2. 3. 0. 2.],4100.0
4,6,[3. 2. 2. 3. 0. 3.],4104.0
4,6,[3. 2. 2. 3. 1. 0.],4100.0
4,6,[3. 2. 2. 3. 1. 1.],4100.0
4,6,[3. 2. 2. 3. 1. 2.],4100.0
4,6,[3. 2. 2. 3. 1. 3.],4104.0
4,6,[3. 2. 2. 3. 2. 0.],4112.0
4,6,[3. 2. 2. 3. 2. 1.],4112.0
4,6,[3. 2. 2. 3. 2. 2.],4160.0
4,6,[3. 2. 2. 3. 2. 3.],4116.0
4,6,[3. 2. 2. 3. 3. 0.],4104.0
4,6,[3. 2. 2. 3. 3. 1.],4104.0
4,6,[3. 2. 2. 3. 3. 2.],4116.0
4,6,[3. 2. 2. 3. 3. 3.],4108.0
4,6,[3. 2. 3. 0. 0. 0.],4100.0
4,6,[3. 2. 3. 0. 0. 1.],4100.0
4,6,[3. 2. 3. 0. 0. 2.],4100.0
4,6,[3. 2. 3. 0. 0. 3.],4104.0
4,6,[3. 2. 3. 0. 1. 0.],4100.0
4,6,[3. 2. 3. 0. 1. 1.],4100.0
4,6,[3. 2. 3. 0. 1. 2.],4100.0
4,6,[3. 2. 3. 0. 1. 3.],4104.0
4,6,[3. 2. 3. 0. 2. 0.],4100.0
4,6,[3. 2. 3. 0. 2. 1.],4100.0
4,6,[3. 2. 3. 0. 2. 2.],4100.0
4,6,[3. 2. 3. 0. 2. 3.],4104.0
4,6,[3. 2. 3. 0. 3. 0.],4104.0
4,6,[3. 2. 3. 0. 3. 1.],4104.0
4,6,[3. 2. 3. 0. 3. 2.],4116.0
4,6,[3. 2. 3. 0. 3. 3.],4108.0
4,6,[3. 2. 3. 1. 0. 0.],4100.0
4,6,[3. 2. 3. 1. 0. 1.],4100.0
4,6,[3. 2. 3. 1. 0. 2.],4100.0
4,6,[3. 2. 3. 1. 0. 3.],4104.0
4,6,[3. 2. 3. 1. 1. 0.],4100.0
4,6,[3. 2. 3. 1. 1. 1.],4100.0
4,6,[3. 2. 3. 1. 1. 2.],4100.0
4,6,[3. 2. 3. 1. 1. 3.],4104.0
4,6,[3. 2. 3. 1. 2. 0.],4100.0
4,6,[3. 2. 3. 1. 2. 1.],4100.0
4,6,[3. 2. 3. 1. 2. 2.],4100.0
4,6,[3. 2. 3. 1. 2. 3.],4104.0
4,6,[3. 2. 3. 1. 3. 0.],4104.0
4,6,[3. 2. 3. 1. 3. 1.],4104.0
4,6,[3. 2. 3. 1. 3. 2.],4116.0
4,6,[3. 2. 3. 1. 3. 3.],4108.0
4,6,[3. 2. 3. 2. 0. 0.],4112.0
4,6,[3. 2. 3. 2. 0. 1.],4112.0
4,6,[3. 2. 3. 2. 0. 2.],4112.0
4,6,[3. 2. 3. 2. 0. 3.],4116.0
4,6,[3. 2. 3. 2. 1. 0.],4112.0
4,6,[3. 2. 3. 2. 1. 1.],4112.0
4,6,[3. 2. 3. 2. 1. 2.],4112.0
4,6,[3. 2. 3. 2. 1. 3.],4116.0
4,6,[3. 2. 3. 2. 2. 0.],4112.0
4,6,[3. 2. 3. 2. 2. 1.],4112.0
4,6,[3. 2. 3. 2. 2. 2.],4112.0
4,6,[3. 2. 3. 2. 2. 3.],4116.0
4,6,[3. 2. 3. 2. 3. 0.],4164.0
